2013	3	2	12	37	46	-37.08080345	-73.51936595	2.060058594	11.99666214
2013	3	2	12	37	47	-37.08082792	-73.51936276	1.579345703	11.99666214
2013	3	2	12	37	48	-37.08085114	-73.51935823	1.579345703	11.00042725
2013	3	2	12	37	49	-37.0808726	-73.51935086	1.579345703	11.99666214
2013	3	2	12	37	50	-37.08089397	-73.51934147	1.579345703	11.99666214
2013	3	2	12	37	51	-37.08091568	-73.51933124	2.060058594	11.99666214
2013	3	2	12	37	52	-37.08094032	-73.51932068	2.060058594	11.99666214
2013	3	2	12	37	53	-37.08096673	-73.51931046	2.060058594	11.99666214
2013	3	2	12	37	54	-37.0809928	-73.51930057	2.060058594	11.00042725
2013	3	2	12	37	55	-37.08101626	-73.51929369	2.540649414	11.00042725
2013	3	2	12	37	56	-37.08103982	-73.51928858	1.579345703	11.00042725
2013	3	2	12	37	57	-37.0810622	-73.51927903	1.579345703	11.99666214
2013	3	2	12	37	58	-37.081085	-73.5192657	2.540649414	11.99666214
2013	3	2	12	37	59	-37.08110595	-73.51925245	3.021240234	11.99666214
2013	3	2	12	38	0	-37.08112724	-73.51924198	3.021240234	11.99666214
2013	3	2	12	38	1	-37.08114895	-73.51923284	2.540649414	11.99666214
2013	3	2	12	38	2	-37.08117024	-73.51922429	2.060058594	11.99666214
2013	3	2	12	38	3	-37.08119304	-73.51921633	2.060058594	11.99666214
2013	3	2	12	38	4	-37.08121785	-73.51921138	1.579345703	11.99666214
2013	3	2	12	38	5	-37.08124358	-73.51920719	1.579345703	11.99666214
2013	3	2	12	38	6	-37.08126814	-73.51920007	2.060058594	11.99666214
2013	3	2	12	38	7	-37.08129354	-73.51919387	1.579345703	11.99666214
2013	3	2	12	38	8	-37.08132078	-73.51918917	2.060058594	11.99666214
2013	3	2	12	38	9	-37.08134819	-73.51918674	2.060058594	11.99666214
2013	3	2	12	38	10	-37.08137317	-73.51918607	2.060058594	11.00042725
2013	3	2	12	38	11	-37.08139622	-73.51918314	1.579345703	11.00042725
2013	3	2	12	38	12	-37.08141935	-73.51917576	2.060058594	11.99666214
2013	3	2	12	38	13	-37.08144282	-73.51916528	2.540649414	11.99666214
2013	3	2	12	38	14	-37.0814652	-73.5191538	2.540649414	11.99666214
2013	3	2	12	38	15	-37.08148699	-73.51914098	2.060058594	11.99666214
2013	3	2	12	38	16	-37.08150912	-73.51912639	2.540649414	11.99666214
2013	3	2	12	38	17	-37.08153184	-73.51911197	2.060058594	11.99666214
2013	3	2	12	38	18	-37.08155262	-73.51909563	2.060058594	13.00266266
2013	3	2	12	38	19	-37.08157106	-73.51907778	2.540649414	13.00266266
2013	3	2	12	38	20	-37.08159135	-73.51906185	2.060058594	11.99666214
2013	3	2	12	38	21	-37.08161339	-73.51904986	2.060058594	11.99666214
2013	3	2	12	38	22	-37.08163468	-73.51903813	1.579345703	11.99666214
2013	3	2	12	38	23	-37.08165958	-73.51902346	1.098632813	11.99666214
2013	3	2	12	38	24	-37.08167592	-73.51900259	2.060058594	11.99666214
2013	3	2	12	38	25	-37.08168757	-73.51897912	2.060058594	11.99666214
2013	3	2	12	38	26	-37.08169822	-73.51895649	2.060058594	11.99666214
2013	3	2	12	38	27	-37.08170802	-73.51893394	2.060058594	11.99666214
2013	3	2	12	38	28	-37.08172093	-73.51891458	1.579345703	11.99666214
2013	3	2	12	38	29	-37.08173602	-73.51889589	2.060058594	11.99666214
2013	3	2	12	38	30	-37.08175253	-73.51887519	2.060058594	13.00266266
2013	3	2	12	38	31	-37.08176997	-73.51885557	1.579345703	13.00266266
2013	3	2	12	38	32	-37.08178874	-73.51883898	2.060058594	13.00266266
2013	3	2	12	38	33	-37.08180542	-73.5188228	2.540649414	13.00266266
2013	3	2	12	38	34	-37.08182068	-73.5188026	2.060058594	13.00266266
2013	3	2	12	38	35	-37.08183576	-73.51878198	1.579345703	13.00266266
