2011	2	24	11	10	15	-37.04499135	-73.50476199	3.501953125	2.102695465
2011	2	24	11	10	17	-37.04499068	-73.50476073	3.501953125	2.395706177
2011	2	24	11	10	19	-37.044988	-73.50475947	3.501953125	2.102695465
2011	2	24	11	10	21	-37.04498464	-73.50475713	3.021240234	2.102695465
2011	2	24	11	10	23	-37.04498188	-73.50475436	3.021240234	2.298034668
2011	2	24	11	10	25	-37.04497609	-73.50475444	3.501953125	2.298034668
2011	2	24	11	10	27	-37.04497299	-73.5047547	3.501953125	2.395706177
2011	2	24	11	10	29	-37.04497224	-73.50475503	3.501953125	2.503143311
2011	2	24	11	10	31	-37.04496645	-73.50475763	3.501953125	2.102695465
2011	2	24	11	10	33	-37.04496243	-73.50475872	3.021240234	2.395706177
2011	2	24	11	10	35	-37.04495614	-73.50475947	3.501953125	2.298034668
2011	2	24	11	10	37	-37.04494818	-73.50476123	3.501953125	2.503143311
2011	2	24	11	10	39	-37.04494575	-73.50476258	3.021240234	2.298034668
2011	2	24	11	10	41	-37.04494382	-73.50476258	3.021240234	2.200366974
2011	2	24	11	10	43	-37.04493846	-73.50476123	3.021240234	2.298034668
2011	2	24	11	10	45	-37.04492806	-73.50476123	3.021240234	2.298034668
2011	2	24	11	10	47	-37.04491826	-73.504764	3.021240234	2.102695465
2011	2	24	11	10	49	-37.04491524	-73.50476568	3.021240234	2.200366974
2011	2	24	11	10	51	-37.04490954	-73.50476744	3.501953125	2.298034668
2011	2	24	11	10	53	-37.04490099	-73.50477112	3.021240234	2.600811005
2011	2	24	11	10	55	-37.04489655	-73.50477297	3.501953125	2.102695465
2011	2	24	11	10	57	-37.04489345	-73.50477339	3.501953125	2.298034668
2011	2	24	11	10	59	-37.04488683	-73.50477573	3.021240234	2.395706177
2011	2	24	11	11	1	-37.04488087	-73.50477724	3.501953125	2.298034668
2011	2	24	11	11	3	-37.04488004	-73.50477599	3.021240234	2.102695465
2011	2	24	11	11	5	-37.04487903	-73.50477473	3.021240234	2.200366974
2011	2	24	11	11	7	-37.04487459	-73.50477565	3.021240234	2.395706177
2011	2	24	11	11	9	-37.04486243	-73.50477942	3.501953125	2.600811005
2011	2	24	11	11	11	-37.04485506	-73.50478303	3.021240234	2.395706177
2011	2	24	11	11	13	-37.04485129	-73.50478705	3.501953125	2.298034668
2011	2	24	11	11	15	-37.0448471	-73.5047894	3.021240234	2.298034668
2011	2	24	11	11	17	-37.04484156	-73.50479107	3.501953125	2.395706177
2011	2	24	11	11	19	-37.04483092	-73.50479417	3.501953125	2.200366974
2011	2	24	11	11	21	-37.04482773	-73.50479585	3.501953125	2.298034668
2011	2	24	11	11	23	-37.04483067	-73.50479317	3.982666016	2.102695465
2011	2	24	11	11	25	-37.04483192	-73.50478998	3.021240234	2.298034668
2011	2	24	11	11	27	-37.04483125	-73.50478898	3.501953125	2.298034668
2011	2	24	11	11	29	-37.04482648	-73.50478982	3.021240234	2.298034668
2011	2	24	11	11	31	-37.04481726	-73.50479216	3.501953125	2.503143311
2011	2	24	11	11	33	-37.04480996	-73.50479392	3.501953125	2.298034668
2011	2	24	11	11	35	-37.04480703	-73.50479409	3.501953125	2.395706177
2011	2	24	11	11	37	-37.04480745	-73.50479342	3.501953125	2.298034668
2011	2	24	11	11	39	-37.04480737	-73.50479409	3.501953125	2.395706177
2011	2	24	11	11	41	-37.04480569	-73.50479359	3.501953125	2.298034668
2011	2	24	11	11	43	-37.04480125	-73.5047951	3.501953125	2.298034668
2011	2	24	11	11	45	-37.04479136	-73.50479979	3.982666016	2.698482513
2011	2	24	11	11	47	-37.0447839	-73.50480448	3.501953125	2.298034668
2011	2	24	11	11	49	-37.04478448	-73.504807	3.021240234	2.298034668
2011	2	24	11	11	51	-37.04478557	-73.50480909	3.501953125	2.298034668
2011	2	24	11	11	53	-37.04478415	-73.50481035	3.021240234	2.395706177
2011	2	24	11	11	55	-37.0447787	-73.5048122	3.501953125	2.200366974
2011	2	24	11	11	57	-37.04477836	-73.50481169	3.501953125	2.298034668
2011	2	24	11	11	59	-37.04477836	-73.50481303	3.021240234	2.102695465
2011	2	24	11	12	1	-37.04477878	-73.50481404	3.501953125	2.395706177
2011	2	24	11	12	3	-37.04477493	-73.50481505	3.501953125	2.503143311
2011	2	24	11	12	5	-37.04476772	-73.50481723	3.501953125	2.298034668
